Class,latitude,longitude,Location,Guidance Value(Rs. per square foot),Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8
3,22.62227651,88.40709834,Dum Dum,3690,9577,10196,11420,11315,13212,13222,11950,42971
3,22.62227139,88.40768202,Dum Dum,3573,9337,10081,11494,11459,13719,13182,11918,42966
3,22.62281582,88.4073957,Dum Dum,3222,9560,9888,10982,10318,12926,13281,12087,42912
3,22.62281838,88.40710385,Dum Dum,4419,9724,10192,11488,11232,13407,13307,12031,42905
3,22.62227907,88.4068065,Dum Dum,3573,9763,10312,11508,11360,13179,13013,11868,43085
3,22.62200814,88.40680374,Dum Dum,5004,9518,10056,11188,10960,13138,13233,12035,43130
3,22.62226883,88.40797386,Dum Dum,3690,9283,10039,11503,11505,13245,12926,11749,42962
3,22.6228107,88.40797938,Dum Dum,3690,9543,10246,11737,11732,13860,13600,12333,42897
3,22.62281326,88.40768754,Dum Dum,5940,9644,10162,11515,11317,13580,13788,12668,42911
3,22.62308931,88.40710661,Dum Dum,5940,10002,10424,11490,11210,13317,13145,11948,43000
3,22.62362862,88.40740397,Dum Dum,5094,9547,9796,10735,10261,12835,13228,12045,43002
3,22.62389955,88.40740673,Dum Dum,3222,9515,9855,10809,10482,12868,12930,11711,43002
3,22.62416537,88.40799318,Dum Dum,3600,9414,9867,10945,10870,13345,13366,12067,42929
3,22.62416793,88.40770133,Dum Dum,5094,9435,9745,10672,10464,13340,13670,12520,42950
3,22.62335769,88.40740121,Dum Dum,5355,9696,10046,10934,10424,13214,13303,12261,43000
3,22.62281838,88.40710385,Dum Dum,3222,9724,10192,11488,11232,13407,13307,12031,42905
3,22.64694927,88.37407064,Lake Town,5940,9530,9876,10694,10629,12663,12475,11439,43036
3,22.64694677,88.37436253,Lake Town,3690,9458,9906,10758,10783,12479,12615,11751,43049
3,22.64667082,88.37494363,Lake Town,3222,9352,9753,10587,10692,11944,12109,11506,43095
3,22.64639989,88.37494093,Lake Town,4419,9552,9970,10994,11094,12328,12327,11579,43065
3,22.64640239,88.37464904,Lake Town,3573,9550,10062,11128,11289,12859,12976,12242,43053
3,22.6464074,88.37406524,Lake Town,3222,9384,9829,10814,10881,13068,12960,11541,43033
3,22.64668083,88.37377604,Lake Town,3690,9361,9795,10583,10567,12157,12608,11751,43047
3,22.64695427,88.37348684,Lake Town,3690,9254,9630,10595,10480,13411,12746,11356,43062
3,22.64722771,88.37319764,Lake Town,3573,9405,9884,10693,10675,12550,12649,11611,43076
3,22.64749865,88.37320033,Lake Town,5940,9492,9896,10829,10821,13023,13184,12124,43079
3,22.64722271,88.37378143,Lake Town,3690,9296,9722,10612,10511,12972,12666,11313,43060
3,22.64531864,88.37463825,Lake Town,5940,9227,9666,10586,10579,11989,12260,11431,42902
3,22.64559458,88.37405716,Lake Town,4419,9427,9858,10724,10697,12529,12113,11135,42930
3,22.64559959,88.37347337,Lake Town,3690,9562,9895,10752,10617,12955,13521,12641,43137
3,22.64560209,88.37318147,Lake Town,3573,9586,10024,10823,10810,13003,13044,11991,43117
3,22.64587553,88.37289227,Lake Town,3573,9442,9687,10599,10422,12186,12804,11862,43103
3,22.64587803,88.37260037,Lake Town,3222,9476,9768,10475,10306,12105,12473,11550,43128
3,22.64588302,88.37201658,Lake Town,3690,9454,9753,10418,10232,12770,12588,11542,43202
3,22.64671082,88.37027328,Lake Town,5940,9364,9766,10572,10605,12109,12383,11480,43156
3,22.64670583,88.37085707,Lake Town,3600,9152,9314,10122,9843,12184,11949,10934,43143
3,22.6464274,88.37173007,Lake Town,5940,9586,9988,10755,10701,12353,12417,11346,43130
3,22.64614396,88.37318686,Lake Town,3600,9722,10168,11200,11289,12966,13141,12145,43032
3,22.64613646,88.37406255,Lake Town,5940,9438,9841,10829,10711,13222,12453,11249,43038
3,22.64586052,88.37464364,Lake Town,3600,9665,10257,11236,11482,12956,12823,12132,42899
3,22.64616645,88.3705598,Lake Town,3690,9408,9909,10686,10695,12653,12515,11590,43246
3,22.64617393,88.36968411,Lake Town,5355,9464,9912,10744,10721,12483,13296,12278,43030
3,22.64617892,88.36910031,Lake Town,5940,9493,9868,10787,10790,12660,13099,12153,42998
3,22.64673575,88.3673543,Lake Town,4419,9356,9608,10469,10266,11825,12402,11513,43018
3,22.64674073,88.3667705,Lake Town,3573,9310,9558,10259,10002,11682,12267,11456,43021
3,22.64700917,88.36706508,Lake Town,3222,9322,9615,10414,10285,12013,12264,11435,43007
3,22.6470017,88.36794078,Lake Town,5940,9344,9710,10440,10254,12094,12515,11671,42991
3,22.64699672,88.36852458,Lake Town,4419,9666,10004,11006,10999,12555,12688,11837,42950
3,22.64672329,88.36881379,Lake Town,5940,9351,9774,10678,10695,13062,12704,11732,42940
3,22.6467208,88.36910569,Lake Town,4419,9365,9802,10659,10634,12519,12661,11787,42953
3,22.64671331,88.36998138,Lake Town,5940,9682,10006,10923,10915,12541,13062,12158,43016
3,22.64618141,88.36880842,Lake Town,4419,9405,9799,10616,10557,12813,12991,11959,42979
3,22.64700668,88.36735698,Lake Town,4419,9245,9534,10450,10258,12231,12513,11626,43007
3,22.64729255,88.36560827,Lake Town,3105,9639,9967,10756,10736,12200,12448,11835,43166
3,22.64702162,88.36560559,Lake Town,3222,9459,9818,10585,10510,11915,12598,11753,43189
3,22.64701913,88.36589749,Lake Town,3600,9454,9818,10643,10543,11989,12370,11549,43120
3,22.45024892,88.37183267,Garia,5940,9338,9922,10975,10939,14162,12906,11498,42857
3,22.44997798,88.37183,Garia,3573,9206,9657,10595,10464,14113,12742,11309,42879
3,22.44970703,88.37182734,Garia,3690,9170,9648,10689,10636,14190,13125,11664,42892
3,22.4488942,88.37181934,Garia,3573,9361,10011,11113,11141,13814,13634,12377,43038
3,22.44889172,88.37211082,Garia,3690,8991,9508,10488,10336,13800,12869,11294,42904
3,22.44943113,88.37240764,Garia,3690,8805,9253,10350,10008,15105,12901,10975,43008
3,22.44970456,88.37211882,Garia,5004,9105,9643,10799,10687,14193,13711,12371,42987
3,22.44862574,88.3715252,Garia,5355,9182,9799,10879,10876,13806,13281,11623,43049
3,22.44862078,88.37210816,Garia,5940,9473,9978,11108,11086,14378,13270,11774,42917
3,22.44835231,88.37181401,Garia,3690,9332,9923,10942,10837,14333,13617,12158,43070
3,22.44889916,88.37123638,Garia,3222,9222,9842,10997,10888,14476,13560,12053,43014
3,22.44944105,88.37124171,Garia,3690,9065,9528,10485,10278,13102,12130,10902,42848
3,22.44970951,88.37153586,Garia,5940,9235,9666,10638,10513,13672,13079,11839,42879
3,22.44996806,88.37299594,Garia,5355,8989,9430,10410,10187,14392,12906,11285,42975
3,22.4499631,88.37357891,Garia,3456,9144,9380,10173,9885,13321,12504,11150,42986
3,22.44942618,88.3729906,Garia,3573,9327,9694,10552,10470,13685,13838,12623,43022
3,22.44915027,88.3735709,Garia,3456,9034,9407,10311,10083,13610,12227,10825,43041
3,22.44915523,88.37298794,Garia,3690,9193,9490,10295,10069,13673,13695,12217,43045
3,22.44861334,88.3729826,Garia,3222,9399,9872,10997,10787,14396,12587,11206,42972
3,22.44861086,88.37327408,Garia,3222,9451,9960,10894,10812,13674,12767,11348,42985
3,22.44914531,88.37415386,Garia,3690,9090,9738,10689,10688,13557,12883,11352,43134
3,22.44995814,88.37416187,Garia,3222,9058,9329,10101,9773,13502,12762,11272,43098
3,22.4451369,88.43008148,Garia,3105,9295,9663,10591,10407,14215,14190,12540,43044
3,22.4448608,88.43066163,Garia,3690,8791,9124,10141,9866,14368,13526,11892,43070
3,22.44486855,88.42978723,Garia,3690,9525,9994,10890,10932,13819,14047,13076,43214
3,22.44432151,88.43036461,Garia,5940,8736,9043,9994,9548,14785,12841,10835,43150
3,22.44403506,88.43211061,Garia,3573,8931,9283,10269,9965,14199,13523,12229,42905
3,22.44348802,88.43268797,Garia,3222,9004,9511,10377,10304,12956,12751,11850,42906
3,22.44431117,88.43153046,Garia,3105,9055,9424,10263,9972,14449,13308,11776,42846
3,22.44322484,88.4318108,Garia,3690,10434,10688,10954,10730,14180,14088,12965,43108
3,22.44321967,88.43239373,Garia,3690,9449,9618,10261,9893,14599,12413,10573,42929
3,22.44430341,88.43240486,Garia,3690,8733,9122,10293,9980,14627,13816,11650,42924
3,22.44594971,88.43008981,Garia,3690,8935,9611,10920,11025,14997,13448,11865,42927
3,22.445413,88.42950132,Garia,5940,9110,9689,10716,10560,14634,13565,11890,43127
3,22.44648384,88.43096977,Garia,3105,8668,8860,9684,9210,14579,11891,10105,42759
3,22.44675736,88.43068109,Garia,3690,9064,9344,10114,9862,13319,13313,12211,42759
3,22.44810946,88.43098646,Garia,5094,9309,9761,10507,10361,13924,13793,12265,42870
3,22.44757017,88.43068942,Garia,3456,9282,9668,10443,10271,14004,14826,13428,42787
3,22.44757275,88.43039795,Garia,3573,9321,9817,10561,10495,14261,14842,13756,42791
3,22.44730698,88.42981223,Garia,3690,9000,9366,10370,10048,13910,13174,11554,42844
3,22.44702571,88.43097533,Garia,4419,8933,9223,9958,9565,13503,12556,11007,42766
3,22.44783077,88.43185809,Garia,3573,9436,9900,10782,10650,15220,14516,12942,42780
3,22.44783594,88.43127515,Garia,5940,9373,9912,10636,10690,13958,13883,12591,42870
3,22.44676253,88.43009815,Garia,5940,8854,9253,10245,10018,14258,12734,11107,42755
3,22.44838557,88.43040629,Garia,3600,9376,9987,10721,10697,13929,14479,13160,42889
3,22.44864875,88.43128349,Garia,3573,9336,9701,10455,10446,13516,13000,11746,42785
3,22.44893002,88.43012037,Garia,3222,9115,9605,10592,10383,14090,13731,12356,42811
3,22.44646574,88.43301006,Garia,5940,9046,9460,10437,10327,13891,13757,12347,42860
3,22.44619739,88.43271581,Garia,3573,8905,9347,10365,10094,14260,13542,11733,42859
3,22.4456581,88.43241877,Garia,3690,8971,9416,10381,10163,13883,13161,11803,43034
3,22.47065372,88.36212077,Garia,3690,9205,9864,10936,10954,13267,12726,11367,43081
3,22.47065372,88.36212077,Garia,4419,9205,9864,10936,10954,13267,12726,11367,43081
3,22.47065618,88.36182925,Garia,3456,9299,9991,10991,11018,13403,12858,11804,43116
3,22.47038278,88.36211813,Garia,3690,9128,9859,11027,11141,13506,12718,11521,43085
3,22.47065864,88.36153772,Garia,3690,9691,10236,11341,11389,13958,13315,12246,43117
3,22.47093205,88.36124884,Garia,3222,9519,10172,11336,11479,13577,13478,12289,43134
3,22.47120546,88.36095996,Garia,5094,9206,9953,11064,11085,13409,13146,11817,43292
3,22.47147394,88.36125413,Garia,3690,9194,9945,11178,11243,13791,12852,11535,43116
3,22.47120053,88.36154302,Garia,3690,9386,10097,11255,11365,13693,13027,11845,43121
3,22.47092713,88.3618319,Garia,3573,9331,9962,11080,11161,13604,12996,11518,43113
3,22.47147886,88.36067107,Garia,5004,9180,9947,11162,11235,13748,13706,12614,43274
3,22.47010937,88.362407,Garia,5940,9350,9955,11116,11231,13521,13166,11902,43091
3,22.46983842,88.36240435,Garia,5940,9542,10064,11060,11165,13760,13700,12464,43142
3,22.46983596,88.36269588,Garia,5094,9278,9860,10869,10941,13126,12957,11949,43139
3,22.46983103,88.36327893,Garia,3690,9046,9756,10867,10992,13197,13149,11979,43128
3,22.47010444,88.36299006,Garia,5355,9217,9930,11103,11156,13460,12826,11474,43085
3,22.47010691,88.36269853,Garia,5940,9216,9874,10977,11091,13396,12678,11339,43088
3,22.47038031,88.36240965,Garia,3222,9139,9800,10996,11083,13322,12585,11288,43088
3,22.47065126,88.3624123,Garia,3600,9185,9810,10971,11011,13124,13018,11843,43085
3,22.46956502,88.36269323,Garia,3600,9427,9860,10749,10711,12875,12886,11824,43129
3,22.46929161,88.3629821,Garia,5940,9264,9853,10713,10713,12613,13024,12191,43105
3,22.46902067,88.36297945,Garia,3222,9187,9597,10447,10351,12400,12666,12011,43090
3,22.46874972,88.3629768,Garia,5940,9138,9333,9957,9662,11543,11804,11185,43165
3,22.46848124,88.36268263,Garia,3105,9070,9372,10085,9893,11891,11733,10943,43175
3,22.46821522,88.36209693,Garia,3690,8897,9360,10243,10193,12338,11919,11056,43178
3,22.46821276,88.36238845,Garia,4419,9000,9355,10158,10094,11780,11828,11163,43181
3,22.46793935,88.36267733,Garia,5940,9231,9534,10193,10165,11986,12487,11923,43090
3,22.46766841,88.36267468,Garia,5940,9063,9429,10057,9908,11940,12962,12496,43111
3,22.46766841,88.36267468,Garia,5004,9063,9429,10057,9908,11940,12962,12496,43111
3,22.46712652,88.36266938,Garia,5094,9199,9588,10303,10309,12055,12301,11621,43152
3,22.46684818,88.36354129,Garia,5094,8755,9059,9819,9620,12374,12177,11199,43067
3,22.46712159,88.36325242,Garia,3222,8855,9151,9848,9744,12315,12223,11365,43088
3,22.46685557,88.36266673,Garia,5940,9233,9633,10451,10537,12941,13123,12085,43147
3,22.4665797,88.36324712,Garia,3690,9047,9500,10244,10241,11927,12336,11721,43111
3,22.46630876,88.36324446,Garia,3690,8927,9420,10221,10255,12147,12236,11406,43118
3,22.46603781,88.36324181,Garia,5004,9040,9452,10289,10251,12749,12391,11539,43125
3,22.46576687,88.36323916,Garia,5940,9150,9662,10569,10826,12707,12847,11843,43197
3,22.46549592,88.36323651,Garia,3690,9401,9925,10787,10949,12640,13172,12029,43188
3,22.465491,88.36381955,Garia,5004,9170,9500,10180,10114,11863,12350,11700,43180
3,22.465491,88.36381955,Garia,3690,9170,9500,10180,10114,11863,12350,11700,43180
3,22.46575947,88.36411372,Garia,3690,9095,9415,10046,9968,11740,12321,11539,43085
3,22.46575947,88.36411372,Garia,3690,9095,9415,10046,9968,11740,12321,11539,43085
3,22.46603042,88.36411637,Garia,3222,9037,9317,9911,9859,11484,12165,11499,43071
3,22.46657724,88.36353864,Garia,4419,8884,9218,9949,9853,12054,12086,11376,43091
3,22.46630383,88.3638275,Garia,5355,8861,9160,9760,9660,11538,11738,10968,43100
3,22.46494664,88.36410576,Garia,5940,9204,9645,10437,10458,12716,12675,11768,43131
3,22.46440229,88.36439197,Garia,3690,9527,10091,11006,11155,13078,13252,12225,43192
3,22.46440722,88.36380894,Garia,3600,9393,9818,10568,10678,12770,12822,11932,43205
3,22.46413627,88.36380629,Garia,3690,9473,9879,10659,10761,12423,12843,12129,43247
3,22.46386533,88.36380363,Garia,3690,9630,10018,10737,10856,12724,13512,12916,43202
3,22.46413134,88.36438931,Garia,3690,9503,10016,10899,10916,13165,13179,11998,43238
3,22.4638604,88.36438666,Garia,3573,9528,10104,10940,10950,13318,13237,12241,43206
3,22.46331851,88.36438136,Garia,3573,9469,10125,11199,11335,13556,13134,11958,43189
3,22.46359438,88.36380098,Garia,3573,9680,10223,11078,11286,13432,13187,12172,43226
3,22.4630525,88.36379568,Garia,5940,9415,10083,11076,11224,13445,13376,12193,43245
3,22.46304757,88.3643787,Garia,5004,9234,9893,11027,11058,13342,12631,11297,43172
3,22.46332098,88.36408984,Garia,3222,9530,10140,11132,11269,13279,13244,12229,43248
3,22.46277662,88.36437605,Garia,3690,9248,9924,11103,11085,13987,13438,11970,43232
3,22.46223473,88.36437074,Garia,5094,9391,10071,11239,11290,13885,13242,12031,43238
3,22.46251061,88.36379038,Garia,3105,9560,10251,11451,11645,13564,13003,11959,43372
3,22.46196625,88.36407658,Garia,5355,9331,9981,11102,11272,13736,13401,12179,43323
3,22.46169777,88.36378242,Garia,3690,9430,9882,10807,10736,13670,13761,12550,43452
3,22.46169038,88.36465695,Garia,3573,9457,10120,11209,11156,14218,13340,11938,43309
3,22.46196132,88.3646596,Garia,3690,9639,10350,11493,11556,13844,14165,13069,43252
3,22.4614219,88.36436279,Garia,3222,9604,10139,11155,11277,13581,13783,12918,43399
3,22.46114602,88.36494315,Garia,3573,9082,9733,10867,10788,14684,12821,11073,43299
3,22.46088247,88.36406597,Garia,3600,9396,9911,10949,10930,13533,12853,11703,43420
3,22.46142683,88.36377977,Garia,5940,9573,9929,10697,10522,13235,13544,12397,43474
3,22.46087754,88.36464899,Garia,4419,9469,10179,11233,11371,13596,13330,12166,43370
3,22.46061153,88.36406332,Garia,3105,9721,10275,11051,11112,14157,14311,13452,43436
3,22.46006964,88.36405802,Garia,3573,9232,9830,10713,10714,13446,13006,11739,43418
3,22.46006224,88.36493254,Garia,3222,9194,9879,10986,11099,13278,12899,11781,43237
3,22.4597913,88.36492988,Garia,5094,9358,9963,11056,11175,13069,13201,12261,43367
3,22.4597987,88.36405537,Garia,3573,9306,9857,10860,10972,13268,13954,12922,43499
3,22.45952529,88.36434422,Garia,3690,9181,9808,10756,10897,12456,12414,11618,43474
3,22.45924941,88.36492458,Garia,3105,9318,9888,10916,10892,13361,12805,11663,43385
3,22.45951789,88.36521873,Garia,3690,9602,10224,11260,11395,13410,13735,12871,43196
3,22.4597839,88.3658044,Garia,5940,9647,10221,11195,11219,14249,13313,11883,43082
3,22.46005978,88.36522404,Garia,3690,9425,10055,11117,11225,13144,13182,12131,43239
3,22.45870752,88.36491927,Garia,5004,9173,9693,10606,10567,12912,12599,11414,43318
3,22.45871245,88.36433626,Garia,5094,9114,9717,10701,10783,12935,12570,11517,43356
3,22.46007211,88.36376651,Garia,4419,9297,9897,10739,10797,13078,12645,11451,43480
3,22.45980363,88.36347236,Garia,5094,9263,9834,10808,10873,12939,12777,11697,43157
3,22.45953514,88.3631782,Garia,3690,9311,9894,10837,10958,13179,13162,12000,43107
3,22.47146902,88.36183719,Garia,5940,9705,10450,11571,11739,13779,14107,12907,43118
3,22.61621833,88.41812714,Dum Dum,4419,9337,9671,10606,10419,12799,12640,11559,43216
3,22.61567646,88.41812159,Dum Dum,5940,9168,9731,10782,10746,13195,13621,12320,42947
3,22.61594481,88.41841619,Dum Dum,3600,9454,10006,11122,11241,13088,13387,12408,42967
3,22.61594223,88.41870802,Dum Dum,3600,9275,9887,10965,11000,13264,12753,11436,42899
3,22.61567388,88.41841341,Dum Dum,3573,9285,9808,10887,10854,13865,13553,12273,42950
3,22.61540037,88.41870246,Dum Dum,5940,9299,9963,11073,11127,12966,12964,11830,42884
3,22.61540037,88.41870246,Dum Dum,5940,9299,9963,11073,11127,12966,12964,11830,42884
3,22.61539779,88.41899429,Dum Dum,3456,9369,10133,11230,11459,13214,13119,12052,42902
3,22.61512943,88.41869968,Dum Dum,3573,9766,10452,11612,11800,13716,13654,12393,42865
3,22.61512169,88.41957516,Dum Dum,5094,9069,9846,11157,11177,13807,12795,11299,42952
3,22.61485334,88.41928055,Dum Dum,5940,9523,10213,11407,11478,14166,13217,11728,42881
3,22.61511911,88.41986698,Dum Dum,3105,9088,9709,11035,11059,13417,12788,11618,42958
3,22.61538746,88.42016159,Dum Dum,5355,9211,9747,10755,10831,12759,12972,11962,42859
3,22.61539262,88.41957794,Dum Dum,3690,9312,10003,11316,11428,13885,12926,11481,42953
3,22.61566614,88.41928889,Dum Dum,3600,9492,10169,11392,11578,13521,13682,12343,42954
3,22.61593707,88.41929167,Dum Dum,3690,9491,10204,11437,11546,13354,13200,12057,42941
3,22.61593707,88.41929167,Dum Dum,3690,9491,10204,11437,11546,13354,13200,12057,42941
3,22.61566872,88.41899707,Dum Dum,3690,9541,10259,11510,11701,13338,13578,12463,42909
3,22.61594223,88.41870802,Dum Dum,5940,9275,9887,10965,11000,13264,12753,11436,42899
3,22.61621059,88.41900263,Dum Dum,3222,9382,10047,11177,11292,13334,13274,11888,42974
3,22.61621575,88.41841897,Dum Dum,3690,9251,9772,10755,10764,13215,12705,11457,43191
3,22.61593449,88.4195835,Dum Dum,4419,9411,10131,11405,11555,13482,13381,12133,42928
3,22.61593191,88.41987532,Dum Dum,3456,9354,10057,11323,11464,13406,13265,12149,42915
3,22.61566356,88.41958072,Dum Dum,5940,9360,10074,11353,11532,13511,13580,12240,42946
3,22.61565839,88.42016437,Dum Dum,3690,9384,9875,10898,10899,12856,13498,12705,42835
3,22.62631611,88.44041313,Rajarhat,5940,9245,10180,11626,11749,13948,13564,12337,42626
3,22.62631349,88.44070498,Rajarhat,3573,9165,10016,11460,11517,13863,13085,11809,42662
3,22.62631087,88.44099683,Rajarhat,3690,9323,10094,11370,11360,13946,13576,12169,42728
3,22.62630825,88.44128867,Rajarhat,5094,9356,9915,11126,11051,13630,13533,12376,42842
3,22.6265818,88.44099965,Rajarhat,5004,9099,9748,11032,10836,14573,12634,10949,42729
3,22.62685273,88.44100247,Rajarhat,3690,9107,9821,11148,10955,14004,12698,11363,42739
3,22.62685011,88.44129432,Rajarhat,3690,9339,9918,11113,10977,13392,13053,11964,42806
3,22.62712366,88.4410053,Rajarhat,4419,9219,9946,11266,11165,14131,12994,11670,42684
3,22.62739197,88.44129997,Rajarhat,3573,9315,10094,11615,11567,14531,13419,12063,42709
3,22.62738935,88.44159182,Rajarhat,3690,9166,9971,11511,11497,14258,13045,11691,42783
3,22.62711579,88.44188084,Rajarhat,4419,9481,10125,11363,11347,14080,14634,13457,42843
3,22.62684749,88.44158617,Rajarhat,3573,9577,10062,11144,11053,13857,13699,12489,42860
3,22.62657656,88.44158334,Rajarhat,3690,9751,10028,10907,10561,13748,13880,12764,42887
3,22.62657918,88.4412915,Rajarhat,4419,9437,9890,10988,10758,13834,13099,11813,42840
3,22.62630563,88.44158052,Rajarhat,5940,9486,9924,10988,10870,13859,13633,12392,42887
3,22.626303,88.44187236,Rajarhat,3456,9337,9864,11128,11104,14298,13260,11929,42900
3,22.6260347,88.44157769,Rajarhat,5940,9277,9914,11174,11156,13340,13112,12117,42859
3,22.62603732,88.44128585,Rajarhat,3690,9408,10009,11317,11360,13391,13205,12214,42813
3,22.62576377,88.44157487,Rajarhat,3222,9156,9943,11202,11283,13214,12855,11770,42848
3,22.62686584,88.43954324,Rajarhat,5355,9680,10447,11977,11911,14680,13508,12209,42635
3,22.62631874,88.44012129,Rajarhat,3105,9243,10208,11761,11798,13928,13226,12139,42606
3,22.62685797,88.44041878,Rajarhat,5004,9188,9998,11408,11307,14882,13679,12063,42616
3,22.62714462,88.43867052,Rajarhat,5355,9260,10018,11661,11555,14318,13523,12284,42654
3,22.62660014,88.43895673,Rajarhat,3222,9408,9738,10866,10040,13414,13141,11845,42594
3,22.62605043,88.43982662,Rajarhat,3690,10182,11191,12586,12601,14748,13792,12791,42609
1,22.53583685,88.37617702,Ballygunge,1904,9082,9891,11032,11409,14110,14093,12258,43427
1,22.53583685,88.37617702,Ballygunge,1498,9082,9891,11032,11409,14110,14093,12258,43427
1,22.53583935,88.37588536,Ballygunge,2273,9133,9834,10956,11148,13789,13896,12082,43297
1,22.53583935,88.37588536,Ballygunge,1592,9133,9834,10956,11148,13789,13896,12082,43297
1,22.53556841,88.37588268,Ballygunge,1625,9683,10393,11499,11718,13944,13775,12415,43290
1,22.53556841,88.37588268,Ballygunge,1618,9683,10393,11499,11718,13944,13775,12415,43290
1,22.53529497,88.37617165,Ballygunge,1520,9993,10658,11709,11890,13983,14290,12826,43387
1,22.53529497,88.37617165,Ballygunge,1996,9993,10658,11709,11890,13983,14290,12826,43387
1,22.53556342,88.376466,Ballygunge,2510,9648,10429,11706,11963,14302,14545,13097,43450
1,22.53556342,88.376466,Ballygunge,2200,9648,10429,11706,11963,14302,14545,13097,43450
1,22.53583436,88.37646869,Ballygunge,2570,9190,10056,11307,11916,14317,14344,12895,43442
1,22.53583436,88.37646869,Ballygunge,1386,9190,10056,11307,11916,14317,14344,12895,43442
1,22.53583685,88.37617702,Ballygunge,2209,9082,9891,11032,11409,14110,14093,12258,43427
1,22.53583685,88.37617702,Ballygunge,2812,9082,9891,11032,11409,14110,14093,12258,43427
1,22.53556591,88.37617434,Ballygunge,2483,9672,10412,11553,11872,14130,14268,12951,43427
1,22.53556342,88.376466,Ballygunge,1911,9648,10429,11706,11963,14302,14545,13097,43450
1,22.60260017,88.39522514,Lake Town,2981,9181,9496,10360,10188,13461,12972,11865,43325
1,22.60232669,88.39551421,Lake Town,1248,9363,9615,10360,10296,12432,12576,11760,43454
1,22.60205829,88.39521968,Lake Town,1299,9361,9566,10349,10364,12138,13147,12718,43441
1,22.60205576,88.39551148,Lake Town,1468,9396,9632,10284,10196,12025,12500,11693,43503
1,22.60178989,88.39492515,Lake Town,2703,9240,9482,10177,10025,12562,12451,11408,43395
1,22.60151642,88.39521421,Lake Town,2575,9168,9455,10199,10119,12315,12244,11265,43374
1,22.60151896,88.39492241,Lake Town,2476,9222,9575,10415,10378,12354,12509,11604,43365
1,22.60178736,88.39521694,Lake Town,1576,9189,9421,10088,9986,12350,12635,11877,43420
1,22.51010711,88.34267577,Tollygunge,1603,9007,9379,10023,9906,11810,13204,12875,43376
1,22.50983373,88.34296477,Tollygunge,2580,9025,9406,10009,9899,11891,11895,11122,43537
1,22.5098313,88.34325638,Tollygunge,1796,9198,9584,10126,10023,11940,12401,11858,43495
1,22.50982887,88.34354799,Tollygunge,2758,8907,9217,9868,9735,11711,11790,11076,43446
1,22.5092967,88.34237631,Tollygunge,2653,8660,8939,9648,9427,12313,12349,11325,43516
1,22.50902333,88.3426653,Tollygunge,1705,8855,9163,9823,9667,12297,13351,12539,43596
1,22.50874995,88.3429543,Tollygunge,1994,8937,9291,9988,9924,11902,12851,12233,43554
1,22.50874508,88.34353752,Tollygunge,2367,9361,9737,10319,10205,12818,13771,12953,43656
1,22.50901603,88.34354014,Tollygunge,2767,9118,9520,10098,10044,12220,13050,12464,43723
1,22.50874022,88.34412074,Tollygunge,2896,9524,9915,10390,10399,12054,13218,12839,43646
1,22.50929184,88.34295953,Tollygunge,2215,9022,9439,10048,10001,12331,13433,12851,43641
1,22.50957494,88.34150409,Tollygunge,2138,9065,9432,10158,10124,11944,12312,11838,43278
1,22.50930642,88.34120986,Tollygunge,2026,9183,9654,10440,10456,12587,13278,12635,43245
1,22.50903305,88.34149886,Tollygunge,1400,9741,10095,10748,10746,12669,12855,12149,43273
1,22.50847414,88.3435349,Tollygunge,1427,9309,9687,10192,10195,12228,13477,13049,43582
1,22.50846197,88.34499295,Tollygunge,1316,9041,9324,9905,9833,12325,12440,11623,43368
1,22.50873535,88.34470396,Tollygunge,1249,8988,9284,9888,9810,11800,12097,11377,43491
1,22.5090136,88.34383175,Tollygunge,2132,9098,9495,10108,10049,12048,12118,11463,43695
1,22.50901846,88.34324853,Tollygunge,2103,9096,9566,10184,10143,12231,13148,12559,43708
1,22.51010468,88.34296738,Tollygunge,1852,9058,9497,10061,9998,11694,12554,12287,43383
1,22.51037805,88.34267839,Tollygunge,2018,9002,9399,10114,10006,12078,12744,12274,43359
1,22.51038048,88.34238677,Tollygunge,1776,8893,9230,10008,9848,12091,12106,11357,43300
1,22.51037562,88.34297,Tollygunge,2766,9098,9558,10227,10143,11997,13168,12957,43379
1,22.55162091,88.39967114,Kasba,2393,9736,10079,10742,10793,13498,13787,12804,43294
1,22.55162345,88.39937945,Kasba,1246,9506,9832,10470,10513,12605,13288,12598,43372
1,22.55135252,88.39937671,Kasba,2641,9555,9878,10598,10592,12952,12050,11337,43177
1,22.55161838,88.39996283,Kasba,1555,9379,9644,10680,10192,18130,13298,11010,43159
1,22.55189439,88.39938218,Kasba,2555,9553,9947,10583,10693,12771,13489,12969,43505
1,22.55189185,88.39967387,Kasba,1960,9620,10009,10618,10683,12635,13268,12747,43412
1,22.55188931,88.39996557,Kasba,2304,9409,9754,10560,10453,14048,13099,11572,43261
1,22.55216533,88.39938491,Salt Lake,2811,9548,9930,10572,10682,12669,12959,12422,43577
1,22.55162599,88.39908775,Kasba,1344,9468,9809,10493,10522,12812,13036,12302,43424
1,22.55189947,88.39879879,Kasba,2941,9367,9747,10446,10463,13084,12795,11775,43713
1,22.55189693,88.39909048,Kasba,2365,9433,9806,10473,10478,12952,12983,12201,43569
1,22.55135505,88.39908502,Kasba,1667,9422,9778,10468,10452,13408,12994,12071,43212
