Class,latitude,longitude,Location,Guidance Value(Rs. per square foot),Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8
3,22.62227651,88.40709834,Dum Dum,3690,9132,9699,10495,10531,12211,12658,11693,43660
3,22.62227139,88.40768202,Dum Dum,3690,9038,9504,10315,10310,12434,12586,11626,43644
3,22.62281582,88.4073957,Dum Dum,5940,9268,9689,10517,10552,13048,13914,12547,43586
3,22.62281838,88.40710385,Dum Dum,5940,9254,9731,10525,10622,12350,12779,11747,43576
3,22.62227907,88.4068065,Dum Dum,5355,9185,9758,10574,10633,12115,12584,11548,43768
3,22.62200814,88.40680374,Dum Dum,5940,9337,9916,10753,10905,12820,12830,11817,43821
3,22.62226883,88.40797386,Dum Dum,5940,9151,9652,10446,10490,12532,12349,11073,43623
3,22.6228107,88.40797938,Dum Dum,5094,9137,9475,10131,10099,11962,12706,11519,43553
3,22.62281326,88.40768754,Dum Dum,3105,9232,9570,10149,10099,12172,12537,11614,43574
3,22.62308931,88.40710661,Dum Dum,5004,9311,9804,10598,10691,12397,12719,11676,43673
3,22.62362862,88.40740397,Dum Dum,3690,9032,9477,10096,10010,12253,12642,11608,43665
3,22.62389955,88.40740673,Dum Dum,3573,9000,9421,10159,10122,11915,12448,11420,43651
3,22.62416537,88.40799318,Dum Dum,3600,9151,9563,10402,10455,12840,13050,11897,43575
3,22.62416793,88.40770133,Dum Dum,3456,9198,9617,10298,10277,12744,13503,12381,43596
3,22.62335769,88.40740121,Dum Dum,3573,9155,9567,10219,10148,12347,13402,12393,43675
3,22.62281838,88.40710385,Dum Dum,5940,9254,9731,10525,10622,12350,12779,11747,43576
3,22.64694927,88.37407064,Lake Town,4419,9274,9773,10491,10444,12506,12644,11438,43674
3,22.64694677,88.37436253,Lake Town,3222,9275,9704,10346,10377,12131,12612,11705,43698
3,22.64667082,88.37494363,Lake Town,3222,9398,9802,10380,10466,11507,11880,11181,43787
3,22.64639989,88.37494093,Lake Town,5940,9448,9872,10528,10603,11597,11486,10856,43741
3,22.64640239,88.37464904,Lake Town,3690,9303,9739,10433,10453,11817,12059,11196,43728
3,22.6464074,88.37406524,Lake Town,5094,9453,9935,10931,11102,12955,12697,11651,43684
3,22.64668083,88.37377604,Lake Town,3690,9446,9914,10644,10681,12100,12809,11943,43677
3,22.64695427,88.37348684,Lake Town,4419,9345,9856,10562,10557,12793,12324,11272,43665
3,22.64722771,88.37319764,Lake Town,3690,9391,9886,10586,10594,12404,12449,11430,43653
3,22.64749865,88.37320033,Lake Town,3690,9512,9947,10663,10732,12363,12871,11905,43652
3,22.64722271,88.37378143,Lake Town,5004,9279,9737,10400,10484,12753,12185,11077,43676
3,22.64531864,88.37463825,Lake Town,3573,9512,9836,10514,10573,11871,12107,11372,43579
3,22.64559458,88.37405716,Lake Town,3690,9308,9733,10415,10392,12341,12059,10974,43543
3,22.64559959,88.37347337,Lake Town,5940,9442,9964,10646,10807,12617,13063,12195,43684
3,22.64560209,88.37318147,Lake Town,3222,9290,9757,10432,10430,12773,13902,12544,43644
3,22.64587553,88.37289227,Lake Town,5940,9287,9924,10684,10875,12489,12154,11105,43615
3,22.64587803,88.37260037,Lake Town,5004,9389,9899,10879,11066,12499,12634,11620,43651
3,22.64588302,88.37201658,Lake Town,5940,9384,9674,10448,10508,12726,12931,11688,43795
3,22.64671082,88.37027328,Lake Town,5940,9062,9460,10153,10165,11827,12104,11170,43723
3,22.64670583,88.37085707,Lake Town,3222,9271,9658,10322,10274,12659,12082,10946,43722
3,22.6464274,88.37173007,Lake Town,3222,9352,9716,10446,10471,12071,12737,11910,43712
3,22.64614396,88.37318686,Lake Town,3222,9417,9911,10766,10882,12508,12940,11841,43581
3,22.64613646,88.37406255,Lake Town,5940,9280,9726,10495,10478,12646,12149,10878,43679
3,22.64586052,88.37464364,Lake Town,3105,9490,9902,10654,10693,12374,12839,11859,43590
3,22.64616645,88.3705598,Lake Town,3456,9344,9711,10431,10441,12213,12785,11831,43787
3,22.64617393,88.36968411,Lake Town,3600,9384,9761,10488,10487,12282,13319,12599,43571
3,22.64617892,88.36910031,Lake Town,5940,9248,9705,10425,10539,12376,13026,11949,43522
3,22.64673575,88.3673543,Lake Town,5355,9421,9862,10536,10603,12154,11978,11254,43580
3,22.64674073,88.3667705,Lake Town,5940,9033,9474,10221,10143,12018,12162,11192,43586
3,22.64700917,88.36706508,Lake Town,3105,9141,9564,10320,10284,11701,12402,11638,43573
3,22.6470017,88.36794078,Lake Town,3690,9389,9800,10443,10381,12313,12403,11624,43567
3,22.64699672,88.36852458,Lake Town,3222,9372,9794,10482,10575,12344,12837,11786,43526
3,22.64672329,88.36881379,Lake Town,5940,9079,9483,10266,10224,12168,12974,11823,43488
3,22.6467208,88.36910569,Lake Town,5940,9031,9448,10271,10260,12067,12611,11579,43489
3,22.64671331,88.36998138,Lake Town,3222,9099,9483,10204,10294,12044,12201,11301,43581
3,22.64618141,88.36880842,Lake Town,3573,9086,9554,10213,10228,12516,12502,11382,43513
3,22.64700668,88.36735698,Lake Town,5004,9331,9796,10416,10460,11973,12065,11239,43577
3,22.64729255,88.36560827,Lake Town,3105,9304,9778,10472,10475,12226,12097,10975,43828
3,22.64702162,88.36560559,Lake Town,5094,9380,9896,10705,10801,12098,12590,11811,43863
3,22.64701913,88.36589749,Lake Town,3690,9382,9864,10693,10843,11998,12627,11896,43756
3,22.45024892,88.37183267,Garia,3573,9165,9744,10857,10841,13344,12851,11457,43293
3,22.44997798,88.37183,Garia,5940,9235,9865,10947,10979,13685,12848,11561,43323
3,22.44970703,88.37182734,Garia,3222,9144,9681,10622,10587,13443,13072,11787,43364
3,22.4488942,88.37181934,Garia,5940,9438,9781,10501,10525,13091,13639,12386,43611
3,22.44889172,88.37211082,Garia,3690,9263,9619,10433,10420,13583,13220,11843,43454
3,22.44943113,88.37240764,Garia,3600,9043,9424,10307,9984,15236,12418,10635,43507
3,22.44970456,88.37211882,Garia,3105,9230,9775,10744,10742,13701,13646,12079,43466
3,22.44862574,88.3715252,Garia,3456,9283,9660,10498,10528,13309,13168,11829,43657
3,22.44862078,88.37210816,Garia,5004,9346,9829,10687,10801,13298,13042,11686,43481
3,22.44835231,88.37181401,Garia,3573,9386,9824,10547,10477,13683,13597,12204,43671
3,22.44889916,88.37123638,Garia,5094,9353,9819,10618,10736,13747,13610,12027,43624
3,22.44944105,88.37124171,Garia,3456,9063,9433,10243,10087,12505,12316,11088,43405
3,22.44970951,88.37153586,Garia,3690,8964,9408,10275,10167,13058,12910,11709,43368
3,22.44996806,88.37299594,Garia,3690,8811,9367,10394,10242,13781,12557,10849,43485
3,22.4499631,88.37357891,Garia,5094,8671,9284,10248,10139,13257,11799,10453,43498
3,22.44942618,88.3729906,Garia,4419,9350,9838,10924,10974,13494,14318,13211,43510
3,22.44915027,88.3735709,Garia,5355,8828,9444,10411,10328,13669,12386,10845,43521
3,22.44915523,88.37298794,Garia,3456,9225,9654,10558,10650,13432,13820,12570,43526
3,22.44861334,88.3729826,Garia,3600,9256,9830,10809,10851,13314,12535,11092,43482
3,22.44861086,88.37327408,Garia,3690,9237,9798,10775,10806,13193,12227,10986,43481
3,22.44914531,88.37415386,Garia,3456,9250,9652,10560,10564,13496,13102,11948,43622
3,22.44995814,88.37416187,Garia,5940,8845,9235,10048,9844,13575,12489,10909,43600
3,22.4451369,88.43008148,Garia,5094,9073,9556,10139,10078,13951,14188,12702,43545
3,22.4448608,88.43066163,Garia,3690,8722,9129,9823,9642,13586,11961,10403,43622
3,22.44486855,88.42978723,Garia,3222,9365,9809,10499,10692,13243,14301,13357,43705
3,22.44432151,88.43036461,Garia,5940,8584,8921,9633,9328,13273,12392,10614,43671
3,22.44403506,88.43211061,Garia,3573,9066,9420,10190,10143,13150,13595,12405,43438
3,22.44348802,88.43268797,Garia,3690,9085,9488,10157,10163,12491,12563,11549,43430
3,22.44431117,88.43153046,Garia,5940,8707,9078,9795,9607,13309,13194,11544,43413
3,22.44322484,88.4318108,Garia,4419,9222,9671,10349,10272,14169,13740,12482,43633
3,22.44321967,88.43239373,Garia,5940,8706,9104,9841,9461,14632,12625,10669,43440
3,22.44430341,88.43240486,Garia,3573,8740,9158,9975,9722,14829,13069,11132,43461
3,22.44594971,88.43008981,Garia,3222,8938,9525,10484,10533,14485,13582,12029,43396
3,22.445413,88.42950132,Garia,3690,8806,9237,10002,9876,13838,13158,11453,43585
3,22.44648384,88.43096977,Garia,3222,8560,8959,9717,9391,13939,11680,9936,43324
3,22.44675736,88.43068109,Garia,5004,9006,9519,10144,10084,12923,13245,11983,43314
3,22.44810946,88.43098646,Garia,3690,9169,9571,10317,10257,13448,13223,11879,43360
3,22.44757017,88.43068942,Garia,5940,9044,9561,10211,10165,13232,13502,12153,43350
3,22.44757275,88.43039795,Garia,3573,9368,9760,10378,10284,13767,14748,13824,43349
3,22.44730698,88.42981223,Garia,3690,8819,9359,10196,10127,13289,12828,11268,43371
3,22.44702571,88.43097533,Garia,3573,8915,9406,10157,9996,13200,12367,10919,43328
3,22.44783077,88.43185809,Garia,5940,9114,9430,10341,10256,14256,14796,13312,43349
3,22.44783594,88.43127515,Garia,5094,9328,9704,10458,10406,13352,13902,12659,43412
3,22.44676253,88.43009815,Garia,3600,8862,9290,10169,10072,13231,12946,11576,43290
3,22.44838557,88.43040629,Garia,5094,9156,9605,10203,10161,13630,13641,12259,43341
3,22.44864875,88.43128349,Garia,5940,8883,9204,9959,9859,12973,12385,11310,43295
3,22.44893002,88.43012037,Garia,3690,9209,9642,10380,10231,14004,13711,12267,43305
3,22.44646574,88.43301006,Garia,3456,8897,9351,10182,10228,13052,13591,12158,43439
3,22.44619739,88.43271581,Garia,3690,8746,9218,10063,9994,13784,13425,11829,43454
3,22.4456581,88.43241877,Garia,3573,8872,9374,10030,9973,13485,12832,11366,43625
3,22.47065372,88.36212077,Garia,3600,8929,9465,10264,10214,12282,12062,10973,43676
3,22.47065372,88.36212077,Garia,5940,8929,9465,10264,10214,12282,12062,10973,43676
3,22.47065618,88.36182925,Garia,5940,9048,9505,10244,10165,12433,12664,11452,43736
3,22.47038278,88.36211813,Garia,3573,9147,9650,10485,10542,12490,12588,11585,43690
3,22.47065864,88.36153772,Garia,3222,9183,9701,10424,10410,12596,12792,11660,43753
3,22.47093205,88.36124884,Garia,3456,9258,9745,10704,10759,12596,13100,12176,43739
3,22.47120546,88.36095996,Garia,3222,9066,9590,10319,10254,12666,12045,11027,43856
3,22.47147394,88.36125413,Garia,5094,8998,9478,10315,10313,12583,12161,11136,43705
3,22.47120053,88.36154302,Garia,3573,9057,9646,10566,10701,12585,12679,11491,43700
3,22.47092713,88.3618319,Garia,3456,8979,9547,10440,10372,13321,12564,11315,43705
3,22.47147886,88.36067107,Garia,3573,8962,9525,10336,10406,12517,12755,11704,43859
3,22.47010937,88.362407,Garia,3573,9259,9886,10866,11059,13089,12701,11372,43668
3,22.46983842,88.36240435,Garia,5094,9196,9671,10599,10607,12749,12831,11579,43705
3,22.46983596,88.36269588,Garia,3690,9145,9631,10429,10385,12639,12841,11658,43697
3,22.46983103,88.36327893,Garia,3573,9117,9546,10397,10456,12563,13022,11852,43664
3,22.47010444,88.36299006,Garia,3573,9251,9858,10869,10881,12891,12713,11673,43630
3,22.47010691,88.36269853,Garia,3222,9074,9612,10444,10510,12900,12105,11074,43652
3,22.47038031,88.36240965,Garia,3573,9054,9619,10613,10665,12821,12707,11480,43671
3,22.47065126,88.3624123,Garia,4419,8988,9538,10424,10464,12504,12570,11485,43656
3,22.46956502,88.36269323,Garia,3690,9168,9591,10311,10217,12311,13146,12175,43690
3,22.46929161,88.3629821,Garia,3690,9358,9861,10576,10570,12510,13012,12198,43688
3,22.46902067,88.36297945,Garia,5940,9466,9958,10855,10940,13056,14055,12965,43683
3,22.46874972,88.3629768,Garia,5940,9286,9757,10550,10555,12561,12494,11561,43753
3,22.46848124,88.36268263,Garia,3222,9067,9569,10350,10281,12766,12595,11354,43716
3,22.46821522,88.36209693,Garia,3222,9056,9446,10248,10225,12303,12260,11318,43691
3,22.46821276,88.36238845,Garia,3222,9019,9370,10243,10183,11938,11966,11105,43703
3,22.46793935,88.36267733,Garia,5940,9112,9504,10200,10106,11845,11906,11059,43648
3,22.46766841,88.36267468,Garia,3222,9144,9535,10310,10236,12117,13236,12607,43668
3,22.46766841,88.36267468,Garia,4419,9144,9535,10310,10236,12117,13236,12607,43668
3,22.46712652,88.36266938,Garia,3573,9291,9620,10319,10167,12524,12771,11664,43634
3,22.46684818,88.36354129,Garia,3456,8960,9282,9988,9774,12725,12187,11055,43617
3,22.46712159,88.36325242,Garia,3456,8874,9201,9887,9618,12675,12262,11135,43613
3,22.46685557,88.36266673,Garia,5355,9136,9542,10385,10358,13437,13477,11984,43601
3,22.4665797,88.36324712,Garia,5940,9039,9388,10039,9923,11778,12954,12171,43633
3,22.46630876,88.36324446,Garia,3222,9014,9304,9968,9801,11922,12234,11392,43645
3,22.46603781,88.36324181,Garia,3573,9023,9374,10098,10025,12586,12407,11343,43640
3,22.46576687,88.36323916,Garia,4419,9206,9696,10597,10724,12789,13196,12169,43695
3,22.46549592,88.36323651,Garia,3456,9391,9948,10891,11004,13131,13058,12154,43672
3,22.465491,88.36381955,Garia,3222,9099,9589,10338,10319,12551,12508,11485,43640
3,22.465491,88.36381955,Garia,4419,9099,9589,10338,10319,12551,12508,11485,43640
3,22.46575947,88.36411372,Garia,4419,9136,9548,10396,10366,12383,12454,11412,43566
3,22.46575947,88.36411372,Garia,5940,9136,9548,10396,10366,12383,12454,11412,43566
3,22.46603042,88.36411637,Garia,3573,9084,9486,10225,10177,12089,12518,11600,43574
3,22.46657724,88.36353864,Garia,5940,8927,9276,9923,9789,11918,12667,11774,43655
3,22.46630383,88.3638275,Garia,5940,8907,9222,9910,9722,11878,11947,10906,43649
3,22.46494664,88.36410576,Garia,5940,9149,9482,10245,10157,12436,12670,11663,43561
3,22.46440229,88.36439197,Garia,3105,9284,9729,10449,10426,12543,12920,11926,43582
3,22.46440722,88.36380894,Garia,3573,9053,9576,10454,10456,13061,12505,11483,43578
3,22.46413627,88.36380629,Garia,3456,9106,9674,10590,10675,12483,13085,12217,43634
3,22.46386533,88.36380363,Garia,5094,9233,9884,10765,10947,12996,13852,12909,43640
3,22.46413134,88.36438931,Garia,5940,9257,9734,10520,10469,13057,13435,12272,43641
3,22.4638604,88.36438666,Garia,3222,9297,9872,10692,10640,12909,13482,12330,43652
3,22.46331851,88.36438136,Garia,3456,9380,9758,10545,10542,12592,12950,12041,43719
3,22.46359438,88.36380098,Garia,3690,9286,9789,10733,10829,13152,13942,12773,43693
3,22.4630525,88.36379568,Garia,5094,9199,9520,10271,10166,12594,13335,12314,43706
3,22.46304757,88.3643787,Garia,3573,9142,9429,10130,9881,12477,12306,11254,43701
3,22.46332098,88.36408984,Garia,3600,9225,9621,10425,10397,12340,12627,11748,43748
3,22.46277662,88.36437605,Garia,5940,9082,9515,10285,10158,12858,12873,11560,43754
3,22.46223473,88.36437074,Garia,3600,9022,9635,10533,10642,12802,12089,10763,43797
3,22.46251061,88.36379038,Garia,3600,9176,9654,10592,10512,13471,12908,11590,43874
3,22.46196625,88.36407658,Garia,3222,9174,9677,10648,10707,12982,13080,12066,43876
3,22.46169777,88.36378242,Garia,5940,9164,9638,10402,10375,12938,13177,11973,43972
3,22.46169038,88.36465695,Garia,3690,9011,9560,10500,10319,14112,13539,11831,43860
3,22.46196132,88.3646596,Garia,3690,9168,9827,10773,10703,13260,14142,12946,43814
3,22.4614219,88.36436279,Garia,5004,9309,9838,10688,10712,12958,13228,12018,43918
3,22.46114602,88.36494315,Garia,3600,8652,9242,10279,10131,13564,12146,10613,43836
3,22.46088247,88.36406597,Garia,5004,10306,10528,10857,10717,12862,12519,11306,43918
3,22.46142683,88.36377977,Garia,5940,9344,9791,10527,10486,12927,12991,11988,43959
3,22.46087754,88.36464899,Garia,3456,9579,10004,10782,10738,13034,12972,11862,43894
3,22.46061153,88.36406332,Garia,3690,10923,11002,11081,10946,13625,15753,14630,43939
3,22.46006964,88.36405802,Garia,3690,10033,10281,10760,10645,12901,13238,12127,43969
3,22.46006224,88.36493254,Garia,5940,9024,9632,10633,10694,12764,12268,11077,43734
3,22.4597913,88.36492988,Garia,3690,9271,9933,10899,11046,13090,12911,11765,43820
3,22.4597987,88.36405537,Garia,3222,9603,10079,10748,10791,12894,14004,12967,44039
3,22.45952529,88.36434422,Garia,3573,9252,9779,10567,10627,12163,12640,11791,43932
3,22.45924941,88.36492458,Garia,3600,9411,9736,10488,10418,13174,12790,11423,43824
3,22.45951789,88.36521873,Garia,3222,9425,9867,10778,10817,12892,14171,13243,43656
3,22.4597839,88.3658044,Garia,5355,9475,9773,10504,10310,13226,13332,12111,43589
3,22.46005978,88.36522404,Garia,3573,9263,9807,10815,10905,12977,13578,12433,43722
3,22.45870752,88.36491927,Garia,3690,9400,9650,10246,10043,12554,12705,11620,43807
3,22.45871245,88.36433626,Garia,3690,8873,9324,10264,10213,12619,12887,11771,43836
3,22.46007211,88.36376651,Garia,3690,9740,10068,10634,10577,12438,12327,11440,43967
3,22.45980363,88.36347236,Garia,3222,9331,9923,10731,10730,12696,12506,11496,43636
3,22.45953514,88.3631782,Garia,3600,9231,9751,10663,10648,12667,13058,12028,43536
3,22.47146902,88.36183719,Garia,3222,9290,9775,10527,10546,12856,13504,12636,43664
3,22.61621833,88.41812714,Dum Dum,3456,8787,9489,10406,10476,12541,11884,10728,43790
3,22.61567646,88.41812159,Dum Dum,5004,8899,9441,10181,10257,12447,12975,11895,43563
3,22.61594481,88.41841619,Dum Dum,3573,9080,9676,10590,10721,13212,13141,12098,43553
3,22.61594223,88.41870802,Dum Dum,5355,9182,9780,10681,10713,13163,12701,11422,43541
3,22.61567388,88.41841341,Dum Dum,3456,9170,9698,10567,10556,13711,14957,13637,43545
3,22.61540037,88.41870246,Dum Dum,3222,9001,9560,10425,10447,12227,12398,11381,43531
3,22.61540037,88.41870246,Dum Dum,5940,9001,9560,10425,10447,12227,12398,11381,43531
3,22.61539779,88.41899429,Dum Dum,3222,9394,9945,10869,10956,12686,13167,12061,43541
3,22.61512943,88.41869968,Dum Dum,5940,9274,9841,10794,10894,12776,13090,11982,43524
3,22.61512169,88.41957516,Dum Dum,5355,9142,9707,10568,10610,13160,12375,11152,43635
3,22.61485334,88.41928055,Dum Dum,5940,9207,9627,10680,10684,13486,13232,12072,43569
3,22.61511911,88.41986698,Dum Dum,4419,8919,9414,10391,10370,12874,13069,11802,43678
3,22.61538746,88.42016159,Dum Dum,3690,8952,9446,10186,10172,12040,12389,11406,43609
3,22.61539262,88.41957794,Dum Dum,5940,9196,9713,10677,10712,13185,12727,11373,43620
3,22.61566614,88.41928889,Dum Dum,5094,9405,9954,10968,11135,13064,13080,11871,43595
3,22.61593707,88.41929167,Dum Dum,3690,9155,9780,10565,10650,12418,12610,11469,43588
3,22.61593707,88.41929167,Dum Dum,3573,9155,9780,10565,10650,12418,12610,11469,43588
3,22.61566872,88.41899707,Dum Dum,3573,9556,10277,11021,11330,13091,13027,11861,43541
3,22.61594223,88.41870802,Dum Dum,5940,9182,9780,10681,10713,13163,12701,11422,43541
3,22.61621059,88.41900263,Dum Dum,3690,9232,9778,10638,10791,12785,12826,11666,43619
3,22.61621575,88.41841897,Dum Dum,5940,8871,9480,10464,10487,13146,12604,11152,43766
3,22.61593449,88.4195835,Dum Dum,3690,9196,9747,10696,10730,13021,13049,11821,43598
3,22.61593191,88.41987532,Dum Dum,5940,9158,9786,10711,10810,12631,12971,11869,43611
3,22.61566356,88.41958072,Dum Dum,3600,9222,9884,10773,10961,12827,13360,12158,43609
3,22.61565839,88.42016437,Dum Dum,5940,9136,9574,10390,10444,12244,13117,12071,43575
3,22.62631611,88.44041313,Rajarhat,3690,8953,9542,10540,10660,12452,12564,11689,43466
3,22.62631349,88.44070498,Rajarhat,5940,8916,9573,10593,10723,12776,12867,11886,43481
3,22.62631087,88.44099683,Rajarhat,4419,8853,9442,10402,10492,12772,12647,11567,43507
3,22.62630825,88.44128867,Rajarhat,3105,8854,9479,10418,10524,13077,13332,12281,43580
3,22.6265818,88.44099965,Rajarhat,5355,8514,9113,10107,10011,13143,12050,10545,43504
3,22.62685273,88.44100247,Rajarhat,3222,8582,9164,10192,10122,13125,12228,10932,43509
3,22.62685011,88.44129432,Rajarhat,3456,8876,9476,10471,10538,12825,12499,11542,43553
3,22.62712366,88.4410053,Rajarhat,3690,8706,9334,10347,10345,12772,12452,11239,43457
3,22.62739197,88.44129997,Rajarhat,4419,8670,9246,10276,10177,13534,12529,11252,43481
3,22.62738935,88.44159182,Rajarhat,3456,8681,9271,10209,10139,13074,12517,11297,43543
3,22.62711579,88.44188084,Rajarhat,5355,9187,9810,10817,11042,13001,13085,12039,43591
3,22.62684749,88.44158617,Rajarhat,3222,9004,9508,10564,10649,13468,13156,12088,43585
3,22.62657656,88.44158334,Rajarhat,5940,9076,9683,10464,10625,13307,14072,12664,43598
3,22.62657918,88.4412915,Rajarhat,5355,8817,9356,10335,10346,12802,12877,11675,43578
3,22.62630563,88.44158052,Rajarhat,5940,8901,9397,10388,10441,13377,13351,12183,43595
3,22.626303,88.44187236,Rajarhat,3105,8787,9277,10202,10158,13633,12785,11318,43598
3,22.6260347,88.44157769,Rajarhat,3222,8836,9346,10182,10197,12664,12588,11458,43583
3,22.62603732,88.44128585,Rajarhat,3690,8925,9504,10414,10556,12585,12797,11986,43559
3,22.62576377,88.44157487,Rajarhat,5004,8830,9284,10083,10030,12270,12362,11361,43578
3,22.62686584,88.43954324,Rajarhat,3690,9081,9606,10730,10791,14092,12894,11588,43547
3,22.62631874,88.44012129,Rajarhat,5355,8752,9402,10359,10400,12751,12334,11228,43479
3,22.62685797,88.44041878,Rajarhat,5004,8601,9267,10291,10274,13238,12940,11625,43429
3,22.62714462,88.43867052,Rajarhat,3600,8591,9163,10225,10162,13102,12471,11184,43419
3,22.62660014,88.43895673,Rajarhat,5940,8882,9456,10427,10481,13476,12957,11689,43492
3,22.62605043,88.43982662,Rajarhat,3690,9014,9635,10533,10557,12493,12755,11841,43499
1,22.53583685,88.37617702,Ballygunge,1482,8765,9361,10215,10501,13644,13642,12273,44073
1,22.53583685,88.37617702,Ballygunge,2630,8765,9361,10215,10501,13644,13642,12273,44073
1,22.53583935,88.37588536,Ballygunge,1797,8615,9177,10050,10078,13787,12906,11309,43944
1,22.53583935,88.37588536,Ballygunge,1590,8615,9177,10050,10078,13787,12906,11309,43944
1,22.53556841,88.37588268,Ballygunge,1771,9217,9796,10581,10794,13198,13691,12195,43972
1,22.53556841,88.37588268,Ballygunge,2139,9217,9796,10581,10794,13198,13691,12195,43972
1,22.53529497,88.37617165,Ballygunge,1599,9594,9995,10548,10727,13387,14102,12718,44110
1,22.53529497,88.37617165,Ballygunge,2507,9594,9995,10548,10727,13387,14102,12718,44110
1,22.53556342,88.376466,Ballygunge,2616,9164,9596,10243,10452,13010,13907,12613,44100
1,22.53556342,88.376466,Ballygunge,1490,9164,9596,10243,10452,13010,13907,12613,44100
1,22.53583436,88.37646869,Ballygunge,1498,8831,9347,10162,10394,13036,14514,13078,44094
1,22.53583436,88.37646869,Ballygunge,2407,8831,9347,10162,10394,13036,14514,13078,44094
1,22.53583685,88.37617702,Ballygunge,2090,8765,9361,10215,10501,13644,13642,12273,44073
1,22.53583685,88.37617702,Ballygunge,2244,8765,9361,10215,10501,13644,13642,12273,44073
1,22.53556591,88.37617434,Ballygunge,2725,9202,9702,10373,10615,12940,14695,13146,44089
1,22.53556342,88.376466,Ballygunge,2152,9164,9596,10243,10452,13010,13907,12613,44100
1,22.60260017,88.39522514,Lake Town,2655,9144,9532,10199,10173,13327,13204,11645,44101
1,22.60232669,88.39551421,Lake Town,1715,9164,9562,10240,10371,12139,12659,11951,44259
1,22.60205829,88.39521968,Lake Town,2007,9391,9785,10387,10618,12238,13109,12478,44188
1,22.60205576,88.39551148,Lake Town,2552,9293,9713,10288,10452,12247,12618,11864,44284
1,22.60178989,88.39492515,Lake Town,1227,9320,9692,10385,10492,12792,13076,12033,44173
1,22.60151642,88.39521421,Lake Town,2048,9182,9539,10171,10190,12598,12500,11404,44204
1,22.60151896,88.39492241,Lake Town,1715,9229,9571,10221,10269,12403,12472,11551,44182
1,22.60178736,88.39521694,Lake Town,2254,9317,9669,10281,10438,12373,12939,12073,44208
1,22.51010711,88.34267577,Tollygunge,1241,9256,9655,10163,10132,12274,13529,12807,44160
1,22.50983373,88.34296477,Tollygunge,2410,9001,9326,9883,9774,12534,12792,11927,44383
1,22.5098313,88.34325638,Tollygunge,2146,9013,9377,9863,9772,12312,13189,12325,44312
1,22.50982887,88.34354799,Tollygunge,1938,8863,9191,9782,9525,12462,12824,11620,44211
1,22.5092967,88.34237631,Tollygunge,1794,8807,9098,9702,9454,12487,12436,11297,44203
1,22.50902333,88.3426653,Tollygunge,2780,9089,9478,10094,10047,12583,13863,12936,44296
1,22.50874995,88.3429543,Tollygunge,1793,9167,9633,10205,10180,12147,13029,12447,44261
1,22.50874508,88.34353752,Tollygunge,1262,9430,9890,10473,10445,12546,13449,12617,44321
1,22.50901603,88.34354014,Tollygunge,2172,9181,9647,10174,10106,12429,13252,12362,44395
1,22.50874022,88.34412074,Tollygunge,2160,9398,9841,10420,10459,12431,13342,12569,44214
1,22.50929184,88.34295953,Tollygunge,2267,9107,9447,10027,9970,12596,13875,13223,44396
1,22.50957494,88.34150409,Tollygunge,1808,8756,9050,9673,9540,11812,12290,11495,43961
1,22.50930642,88.34120986,Tollygunge,2425,8716,9116,9847,9787,12070,12933,12403,43915
1,22.50903305,88.34149886,Tollygunge,1846,8845,9357,10149,10196,12478,13092,12336,43906
1,22.50847414,88.3435349,Tollygunge,1884,9189,9714,10465,10467,12477,13311,12636,44288
1,22.50846197,88.34499295,Tollygunge,2720,8884,9416,10275,10321,12602,13288,12266,43945
1,22.50873535,88.34470396,Tollygunge,2052,9139,9630,10379,10401,12488,12536,11593,44020
1,22.5090136,88.34383175,Tollygunge,2238,9126,9542,10235,10246,12319,12797,12051,44334
1,22.50901846,88.34324853,Tollygunge,1820,9057,9452,10124,10041,12221,13393,12502,44404
1,22.51010468,88.34296738,Tollygunge,2323,9200,9555,10108,10047,12027,13714,13069,44197
1,22.51037805,88.34267839,Tollygunge,1749,9378,9813,10285,10242,12346,13556,12631,44118
1,22.51038048,88.34238677,Tollygunge,1966,9110,9506,10057,10036,12243,12703,11577,44062
1,22.51037562,88.34297,Tollygunge,2773,9371,9832,10346,10324,12353,14059,13260,44153
1,22.55162091,88.39967114,Kasba,2076,9201,9519,10234,10225,12765,13484,12670,44149
1,22.55162345,88.39937945,Kasba,1483,9330,9726,10341,10465,12312,13120,12583,44227
1,22.55135252,88.39937671,Kasba,1319,9558,9945,10677,10697,12379,13409,12466,43995
1,22.55161838,88.39996283,Kasba,2484,8878,9184,10053,9658,15907,12788,10733,44027
1,22.55189439,88.39938218,Kasba,2610,9294,9708,10294,10427,12256,13540,12984,44420
1,22.55189185,88.39967387,Kasba,2685,9225,9513,10140,10247,12107,13086,12437,44326
1,22.55188931,88.39996557,Kasba,1503,8881,9206,9906,9748,13183,12366,11186,44174
1,22.55216533,88.39938491,Salt Lake,2279,9256,9558,10183,10249,12210,12919,12356,44536
1,22.55162599,88.39908775,Kasba,1332,9370,9738,10279,10241,13140,12949,11968,44282
1,22.55189947,88.39879879,Kasba,1715,9336,9720,10179,10136,12292,12366,11558,44596
1,22.55189693,88.39909048,Kasba,2400,9484,9853,10366,10402,12539,12632,11756,44472
1,22.55135505,88.39908502,Kasba,2571,9438,9789,10413,10408,12727,12960,11928,44046
