Class,latitude,longitude,Location,Guidance Value(Rs. per square meter.),Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8
3,12.92903864,77.60787338,BTM Layout,81500,9272,9643,11369,11341,13096,13603,12656,44253
3,12.92821459,77.60897005,BTM Layout,59000,8924,9615,12334,12132,15322,15289,13803,43596
3,12.92067348,77.60419459,BTM Layout,51100,9147,9622,10875,11198,12780,13608,12789,44664
3,12.92067624,77.60391832,BTM Layout,81500,9183,9591,10919,11129,12767,13611,12778,44728
3,12.92040524,77.60391551,BTM Layout,51100,9282,9802,11178,11673,13394,14469,13282,44700
3,12.92013423,77.6039127,BTM Layout,79300,9191,9689,11046,11308,12970,13562,12660,44663
3,12.92012321,77.60501779,BTM Layout,55900,8222,8891,10229,10299,11273,10475,9836,44525
3,12.98020145,77.53185065,Rajajinagar,50900,9109,9526,10618,10791,12558,13653,12766,44790
3,12.97691156,77.53568661,Rajajinagar,50000,8026,7740,13657,13654,17120,16476,15119,43911
3,12.97664054,77.53568386,Rajajinagar,72010,9650,9638,14819,14773,17355,17710,15361,43653
3,12.97636953,77.53568112,Rajajinagar,70000,7564,10048,13051,13804,16878,16556,14688,43437
3,12.97663246,77.53651291,Rajajinagar,72400,6699,7239,10234,9742,10922,11344,10258,44421
3,12.97772999,77.53514216,Rajajinagar,52000,1021,958,5061,5599,9818,11025,10385,44551
3,12.97798483,77.53680301,Rajajinagar,70000,8155,8863,10370,10481,11531,11407,10425,44683
3,12.97773807,77.53431311,Rajajinagar,81500,13509,13838,16680,16640,18538,18412,16270,44203
3,12.97314428,77.53288469,Rajajinagar,78900,15023,15714,18808,19299,21373,21538,18644,42459
3,12.97368362,77.53316652,Rajajinagar,58500,9579,10019,12700,13650,17289,17140,14955,42310
3,12.97340991,77.53344013,Rajajinagar,71700,16689,16889,20185,20172,22752,22874,19854,42335
3,12.99763694,77.57790905,Malleshwaram,78900,8685,9248,10660,10964,13600,13982,12773,44832
3,12.99736594,77.57790626,Malleshwaram,67020,8570,9235,10658,10769,13045,13245,11990,44829
3,12.99709493,77.57790346,Malleshwaram,87300,8266,8960,10362,10536,11598,11285,10610,44835
3,12.99655567,77.5776215,Malleshwaram,79300,7800,8228,9495,9341,10181,9885,9390,44850
3,12.99655841,77.57734514,Malleshwaram,79300,7814,8306,9504,9406,10322,9863,9367,44867
3,12.99737417,77.57707717,Malleshwaram,71700,7949,8378,9473,9416,10304,10025,9444,44861
3,12.99764518,77.57707996,Malleshwaram,59000,8287,8639,9667,9501,10662,10586,10078,44850
3,12.99818719,77.57708556,Malleshwaram,71700,8852,9426,10835,11078,13167,13862,12796,44828
3,12.96914662,77.60829079,MG Road,52000,8912,9254,10531,10690,12862,13742,12653,44924
3,12.96914662,77.60829079,MG Road,62000,8912,9254,10531,10690,12862,13742,12653,44924
3,12.96860739,77.60800882,MG Road,53700,8806,9213,10454,10700,12764,13624,12558,44913
3,12.96887839,77.60801164,MG Road,79300,8994,9365,10531,10823,12950,13667,12788,44880
3,12.99736045,77.57845898,Malleshwaram,50900,8587,9257,10634,11011,13338,13814,12563,44589
3,12.99735771,77.57873534,Malleshwaram,53700,8424,9246,10929,11264,13604,14013,12839,44456
3,12.99735496,77.57901171,Malleshwaram,79300,7707,8387,10782,10741,12992,12825,11915,44388
3,12.9970867,77.57873254,Malleshwaram,71700,9211,9944,11979,12234,14136,14212,12975,44464
3,12.9976342,77.57818542,Malleshwaram,58500,8698,9221,10808,11071,13456,14282,13457,44756
3,12.99682942,77.57734793,Malleshwaram,59000,7812,8398,9599,9542,10435,9975,9464,44874
3,12.99710042,77.57735073,Malleshwaram,87300,7947,8520,9868,9819,10681,10194,9597,44867
3,12.98889623,77.61181335,MG Road,80000,9469,10020,11181,11651,13339,14336,13416,45568
3,12.98890179,77.61126065,MG Road,62000,9681,10210,11472,11837,13870,15160,14407,45640
3,12.98862801,77.61153417,MG Road,58500,9392,9763,11140,11591,13390,14702,13948,45648
3,12.98862524,77.61181051,MG Road,55900,9741,10139,11567,11841,13481,14282,13649,45591
3,12.98890457,77.61098431,MG Road,87300,9481,10025,11459,11783,13417,15082,14196,45535
3,12.98890457,77.61098431,MG Road,72400,9481,10025,11459,11783,13417,15082,14196,45535
3,12.98863357,77.61098148,MG Road,72010,9502,10055,11586,11934,13559,14877,14158,45586
3,12.98890735,77.61070796,MG Road,51100,9783,10622,12084,12787,14357,14835,13779,45537
3,12.98863635,77.61070513,MG Road,51100,9616,10242,11573,12146,14341,15940,14804,45593
3,12.98835979,77.61125499,MG Road,51100,9360,9915,11270,11726,13466,15038,14131,45734
3,12.98809435,77.61069947,MG Road,50000,9064,9667,11039,11704,13470,14787,13598,45699
3,12.98782613,77.61042029,MG Road,58500,9452,9930,11337,11538,13282,13612,13049,45665
3,12.98836813,77.61042595,MG Road,80000,9222,9763,11222,11614,13478,14911,14093,45624
3,12.98917279,77.61126349,MG Road,72400,9536,10065,11360,11720,13300,14539,13836,45414
3,12.98917279,77.61126349,MG Road,78900,9536,10065,11360,11720,13300,14539,13836,45414
3,12.98916723,77.61181618,MG Road,87300,9742,10161,11480,11700,13255,14395,13857,45358
3,12.98916723,77.61181618,MG Road,71700,9742,10161,11480,11700,13255,14395,13857,45358
3,12.98861968,77.6123632,MG Road,70000,9453,9778,11097,11396,13586,14707,13863,45292
3,12.98835146,77.61208402,MG Road,62000,9627,10183,11649,11954,13954,15510,14862,45356
3,12.98808324,77.61180485,MG Road,79300,9581,10137,11679,12206,13802,14783,13966,45495
3,12.98808602,77.6115285,MG Road,59000,9392,9958,11126,11657,13695,15081,14198,45645
3,12.94313618,77.60746728,Koramangala,50000,9611,10332,12144,12479,15085,15190,14010,44536
3,12.94259694,77.60718535,Koramangala,70000,11167,11641,13414,13605,15978,15889,14268,44100
3,12.94205218,77.60745601,Koramangala,67020,9700,10562,12271,12851,15525,16054,14359,44082
3,12.94177565,77.60800578,Koramangala,62000,9435,10150,11787,12290,14103,14942,14039,44380
3,12.94285412,77.60856965,Koramangala,68350,9098,9504,10973,11234,14251,15263,13956,44712
3,12.94257759,77.60911942,Koramangala,62000,9371,9979,11352,11831,13802,15125,13783,44838
3,12.94312512,77.60857247,Koramangala,79300,9534,10009,11272,11582,13657,15139,13932,44831
3,12.94339888,77.60829899,Koramangala,55900,9777,10367,11611,12108,14539,15246,14419,44793
3,12.94393535,77.60885722,Koramangala,50000,9578,10355,11885,12279,13995,14695,13711,44754
3,12.94339058,77.60912788,Koramangala,71700,9344,9830,11311,11479,13857,14637,13651,44807
3,12.94284859,77.60912224,Koramangala,79300,9279,9601,11250,11464,13943,15043,14046,44873
3,12.94338229,77.60995677,Koramangala,80000,9441,9857,11246,11341,15158,15390,14181,44683
3,12.94284305,77.60967483,Koramangala,70000,9500,9920,11366,11629,14056,14706,13650,44817
3,12.94231212,77.60856401,Koramangala,71700,9384,9907,11480,11747,14612,15272,13979,44602
3,12.9431417,77.60691469,Koramangala,80000,9285,10071,11705,12195,14334,14500,13458,44221
3,12.94205494,77.60717972,Koramangala,51100,9266,9947,11894,12177,14740,15319,13922,43777
3,12.95123573,77.61059122,Koramangala,62000,13240,12876,14183,14554,17743,16747,14526,41489
3,12.9504255,77.61030644,Koramangala,55900,11323,10919,13080,13519,17306,16677,14409,41229
3,12.95097304,77.60975948,Koramangala,51100,2653,4682,10360,10818,14406,15320,13680,42474
3,12.95016281,77.60947471,Koramangala,53700,9282,10176,12268,12351,15283,14655,13074,42552
3,12.95014897,77.61085623,Koramangala,62000,18932,19550,19535,20435,22622,20156,17378,40499
3,12.95067988,77.61196709,Koramangala,71700,23753,23438,24264,24407,26063,23824,20963,40228
3,12.95176388,77.61197839,Koramangala,58500,18784,19070,18130,18785,21338,18425,16349,40489
3,12.95122742,77.61142013,Koramangala,72400,13616,13319,14012,14465,17699,15888,13703,40421
3,12.95151504,77.60976513,Koramangala,51100,6178,8476,11160,11886,15203,15654,13991,42919
3,12.95068819,77.61113818,Koramangala,71700,17013,16452,19465,19123,21468,20492,17732,40376
3,12.95041165,77.61168796,Koramangala,78900,23424,23630,23980,24281,26308,23593,20824,40224
3,12.95149011,77.61225187,Koramangala,67020,16236,15978,16411,16629,19166,16842,14516,40612
3,12.98655707,77.60183946,MG Road,71700,9390,9887,11154,12146,13757,15052,13674,45130
3,12.98628053,77.60238932,MG Road,79300,9022,9515,10605,10869,12843,13760,12717,45063
3,12.9860123,77.60211016,MG Road,50000,9105,9427,10592,10765,12616,14012,13176,45034
3,12.98573576,77.60266002,MG Road,72010,8800,9236,10429,10712,12617,13367,12532,45131
3,12.98627776,77.60266567,MG Road,53700,9078,9543,10682,10770,12402,13533,13034,45072
3,12.98627223,77.60321836,MG Road,67020,9161,9671,10947,11234,12752,14090,13380,45090
3,12.986004,77.60293919,MG Road,80000,8986,9432,10675,10748,12599,13336,12677,45063
3,12.98599846,77.60349188,MG Road,70000,8796,9204,10348,10406,11944,12462,11760,45196
3,12.98572469,77.6037654,MG Road,50000,8669,9073,10235,10317,11619,12206,11372,45215
3,12.98626669,77.60377105,MG Road,51100,9469,9996,11145,11351,13657,15802,14589,45141
3,12.98626946,77.6034947,MG Road,79300,9581,10038,11232,11583,13461,14685,14084,45107
3,12.98626115,77.60432374,MG Road,79300,9481,9841,11197,11286,13137,15081,14435,45306
3,12.98599015,77.60432091,MG Road,78900,9282,9672,10723,10885,13193,14798,14209,45496
3,12.98628884,77.60156029,MG Road,62000,9191,9562,10693,11036,12753,13929,13104,45102
3,12.986817,77.60294766,MG Road,70000,9236,9671,11022,11176,12652,13349,12760,45124
3,12.99504008,77.62072178,MG Road,71700,9253,9948,11642,11862,15233,15744,14267,44843
3,12.99531108,77.62072463,MG Road,52000,10856,11780,13217,13877,17809,17903,15503,44663
3,12.9953055,77.62127733,MG Road,55900,8893,9261,10756,10988,14050,14922,13605,44838
3,12.99503451,77.62127448,MG Road,67020,8517,9099,10339,10541,14069,14533,12964,44979
3,12.99503172,77.62155083,MG Road,58500,9077,9402,10636,10804,13531,13955,12918,45053
3,12.99529992,77.62183003,MG Road,72400,8893,9216,10482,10572,13082,13371,12355,45009
3,12.99529713,77.62210638,MG Road,81500,9284,9661,11146,11751,14361,15359,13887,45286
3,12.99502613,77.62210354,MG Road,81500,9013,9424,10824,11242,13810,14731,13787,45336
3,12.99475235,77.62237704,Indiranagar,68350,9475,9935,11439,11932,14694,16041,14195,45116
3,12.99529434,77.62238273,Indiranagar,53700,9129,9506,10822,11171,14010,15228,13806,45278
3,12.99502055,77.62265624,Indiranagar,70000,9506,10034,11496,11895,14165,14785,13789,45221
3,12.99474956,77.62265339,Indiranagar,50000,9712,10158,11851,12247,14305,14785,13538,45011
3,12.96832808,77.60883496,MG Road,52000,8943,9348,10579,10791,12898,13701,12618,44853
3,12.9691383,77.60911976,MG Road,78900,9348,9818,11331,11665,13481,13878,13313,44744
1,13.01142523,77.60845591,Hebbal,38100,9388,9894,11515,11693,13975,15016,14036,45848
1,13.01142245,77.60873228,Hebbal,38100,9238,9676,11152,11352,13634,14630,13821,45871
1,13.01114867,77.60900582,Hebbal,38100,9716,10465,11685,12309,14667,16524,15486,45896
1,13.01115145,77.60872945,Hebbal,48900,9385,9985,11302,11764,13710,14985,14082,45886
1,13.01115423,77.60845308,Hebbal,49730,9457,10033,11485,11991,14245,15651,14719,45870
1,13.01143078,77.60790317,Hebbal,43400,9279,9739,11256,11366,13529,14461,13571,45816
1,13.01116256,77.60762396,Hebbal,30000,9343,9705,11164,11314,13521,14500,13998,45819
1,13.01088601,77.60817387,Hebbal,36500,9702,10320,11546,12085,14088,15740,14608,45976
1,13.01061223,77.60844741,Hebbal,44300,9590,10137,11645,12115,14092,15773,14716,45945
1,13.01060945,77.60872378,Hebbal,43400,9828,10560,11842,12685,14901,16155,14901,45959
1,13.01060667,77.60900015,Hebbal,49500,9762,10292,11799,12144,14474,15862,14855,45754
1,13.01060389,77.60927652,Hebbal,48900,9306,9819,11201,11559,13808,14745,13879,45755
1,13.01087489,77.60927936,Hebbal,36500,9477,10016,11449,11771,13745,14597,13592,45807
1,13.01087767,77.60900299,Hebbal,30000,9701,10188,11707,11976,13863,14974,14409,45808
1,13.01088045,77.60872661,Hebbal,30000,9494,9913,11487,11689,13843,15189,14525,46011
1,13.01088879,77.6078975,Hebbal,48900,9476,9994,11354,11759,13786,15546,14623,45959
1,13.01089157,77.60762113,Hebbal,35000,9439,9845,11301,11506,13659,15117,14348,45941
1,13.01089712,77.60706839,Hebbal,48900,9734,10286,11746,12126,14531,15628,14585,45927
1,13.01116534,77.60734759,Hebbal,35000,9219,9612,11097,11216,13496,14832,14202,45801
1,13.01143634,77.60735043,Hebbal,44300,8964,9427,10948,11291,13542,14990,14063,45788
1,13.01142801,77.60817954,Hebbal,49500,9501,10099,11357,11812,13911,14832,13818,45831
1,13.01196444,77.60873795,Hebbal,48820,9463,9943,11397,11693,14091,15285,14400,45853
1,13.01196722,77.60846158,Hebbal,30000,9296,9734,11241,11462,13847,15427,14707,45822
1,13.012241,77.60818805,Hebbal,46800,9182,9620,10973,11260,13289,15121,14094,45812
1,13.01224378,77.60791167,Hebbal,35000,9387,9812,11402,11798,14000,16090,15063,45797
1,13.01197278,77.60790884,Hebbal,43400,9542,10096,11500,11975,14022,15415,14373,45785
1,13.01250366,77.60902,Hebbal,46800,9484,10028,11552,11930,14136,15308,14281,45871
1,13.01223544,77.60874079,Hebbal,49500,9449,10056,11285,11710,13855,15270,14246,45853
1,13.0124981,77.60957274,Hebbal,30000,9434,10066,11821,12385,14816,16330,15251,45901
1,13.0122271,77.60956991,Hebbal,44300,9233,9886,11409,12037,14067,15613,14383,45905
1,13.01222988,77.60929353,Hebbal,46800,9331,9882,11259,11721,13918,15271,14105,45900
1,13.01222432,77.60984628,Hebbal,35000,9608,10388,11702,12279,14347,15927,14698,45892
1,13.01249532,77.60984912,Hebbal,38100,9407,9957,11594,12014,14227,15736,14965,45899
1,13.01304009,77.60957842,Hebbal,30000,9328,9758,11339,11585,14107,15173,14197,45845
1,13.01277188,77.60929921,Hebbal,36500,9453,9975,11491,11836,14117,15826,14915,45902
1,13.01304287,77.60930204,Hebbal,35000,9385,10011,11323,11726,13996,15301,14159,45855
1,13.01331109,77.60958125,Hebbal,48820,8971,9705,11350,11806,14596,16106,14900,45776
1,12.95983822,77.5905077,MG Road,49500,24658,25434,26507,27448,29847,29289,26132,41502
1,12.95984097,77.59023138,MG Road,43400,20570,21113,22405,23272,25834,25267,22417,41842
1,12.95956997,77.59022858,MG Road,30000,20178,20840,21903,22911,25757,25308,22520,41979
1,12.95956722,77.5905049,MG Road,48900,23790,24607,25483,26534,29058,28132,25092,41643
1,12.95956447,77.59078122,MG Road,30000,22755,23579,24142,25321,28195,27176,24266,41438
1,12.95955897,77.59133385,MG Road,44300,23545,24540,25690,26954,29484,29734,26175,41828
1,12.95955622,77.59161017,MG Road,15400,22030,23292,23970,25766,28732,29269,25645,42134
1,12.95983272,77.59106034,MG Road,49730,24426,25083,25813,26691,29745,29194,26147,41415
1,12.95983547,77.59078402,MG Road,43400,25089,26245,26458,27817,30706,29632,26566,41308
1,12.96010648,77.59078683,MG Road,48820,27581,28580,29071,30106,32337,31679,28351,41527
1,12.96010923,77.59051051,MG Road,49730,24757,25700,26456,27481,29803,29357,26175,41702
1,12.88380643,77.63199121,HSR Layout,35000,24083,24634,25120,25674,28144,25926,23330,42672
1,12.88353544,77.63198838,HSR Layout,36500,16776,18185,19516,20224,23906,22444,20066,43273
1,12.88379532,77.63309611,HSR Layout,44300,25698,26402,26504,27513,30334,29012,25613,42913
1,12.88379254,77.63337234,HSR Layout,15400,26105,26985,26922,28051,30623,29298,26171,43053
1,12.88352433,77.63309328,HSR Layout,48900,18395,19743,20271,21153,25319,23699,20541,43451
1,12.8835271,77.63281705,HSR Layout,49730,17899,19446,20299,21388,25447,23879,20600,43385
1,12.8837981,77.63281989,HSR Layout,44300,24835,25766,26032,27148,30126,28872,25169,42826
1,12.88380088,77.63254366,HSR Layout,44300,24129,25375,25535,26760,29940,28791,25300,42802
1,12.88380366,77.63226743,HSR Layout,49730,26071,26892,26998,27909,30334,28713,25790,42819
1,12.88378976,77.63364856,HSR Layout,43400,25075,25606,26034,26923,29426,28473,25311,43232
1,12.88406632,77.63309894,HSR Layout,49730,28755,29381,29412,30384,32371,30872,27466,42141
1,13.01954996,77.55464003,Malleshwaram,38100,8065,8604,9355,9274,10015,9590,9179,45055
1,13.01954723,77.55491642,Malleshwaram,44300,8223,8543,9497,9242,10323,9575,9114,44973
1,13.01927895,77.55463725,Malleshwaram,35000,7891,8297,9159,9010,10149,9567,9044,45241
1,13.01928167,77.55436086,Malleshwaram,48820,7879,8370,9274,9157,10475,9727,9123,45300
1,13.01901066,77.55435808,Malleshwaram,49500,8308,8769,9752,9619,11106,10738,10406,45498
1,13.01900794,77.55463447,Malleshwaram,48900,7803,8142,9092,8874,10669,9561,8951,45475
1,13.01873693,77.55463169,Malleshwaram,30000,7971,8359,9318,9016,11403,10521,9663,45552
1,13.01873965,77.5543553,Malleshwaram,48900,8934,9488,10452,10557,12033,12603,11638,45558
1,13.01846592,77.55462892,Malleshwaram,35000,8275,8697,9650,9638,11434,11783,10896,45691
1,13.01819491,77.55462614,Malleshwaram,35000,8706,9120,10362,10424,12159,13606,12716,45749
1,13.01792118,77.55489975,Malleshwaram,49500,7982,8507,10090,10209,13280,13516,12413,45798
1,12.99366224,77.56874722,Malleshwaram,35000,7931,8476,9707,9648,10795,10198,9595,44499
1,12.99365677,77.56929994,Malleshwaram,35000,7948,8299,9310,9093,10964,10337,9673,44238
1,12.9933885,77.56902079,Malleshwaram,46800,7724,8226,9420,9419,10316,9875,9292,44144
1,12.9933885,77.56902079,Malleshwaram,43400,7724,8226,9420,9419,10316,9875,9292,44144
1,13.03098684,77.54922866,Malleshwaram,36500,8953,9571,11015,11436,13320,13665,12903,45314
1,13.03098956,77.54895225,Malleshwaram,30000,9154,9743,11202,11416,13470,14417,13690,45555
1,13.03071855,77.54894948,Malleshwaram,48900,9143,9799,11168,11519,13677,14830,13917,45648
1,13.03044754,77.5489467,Malleshwaram,46800,9157,9757,11313,11717,13832,14990,13856,45711
1,13.03044482,77.54922311,Malleshwaram,49500,8917,9494,11000,11185,13258,13895,13354,45483
1,13.03071583,77.54922588,Malleshwaram,35000,8964,9623,11242,11622,13473,14549,13650,45412
1,13.03071311,77.54950229,Malleshwaram,49500,9025,9780,11223,11670,13914,14697,14071,45327
1,13.03017381,77.54922033,Malleshwaram,48820,8835,9436,10706,11057,13053,13422,12576,45489
1,13.0299028,77.54921756,Malleshwaram,44300,8949,9550,10909,11391,13418,13678,12365,45606
1,13.02962906,77.54949119,Malleshwaram,49730,9179,9731,11067,11496,13397,14429,13612,45567
1,13.02990007,77.54949396,Malleshwaram,48900,9147,9698,11076,11547,13733,14369,13130,45531
1,13.03016836,77.54977314,Malleshwaram,44300,8945,9581,10862,11368,13139,14000,12961,45377
1,13.03017109,77.54949674,Malleshwaram,48900,8949,9536,10953,11288,13287,13805,13201,45427
1,13.03043938,77.54977592,Malleshwaram,48820,9015,9652,11420,11827,13796,14444,13399,45327
1,13.0304421,77.54949951,Malleshwaram,48900,9107,9752,11074,11657,13628,14247,12993,45403
1,13.03098412,77.54950506,Malleshwaram,15400,9236,9824,11549,12007,14231,14526,13581,45227
1,13.03125513,77.54950784,Malleshwaram,49730,9172,9879,11514,11976,13982,14932,13601,45111
1,13.03125785,77.54923143,Malleshwaram,48900,9201,9772,11277,11703,13898,14483,13088,45204
1,13.03126057,77.54895502,Malleshwaram,48900,9443,10008,11443,11870,14059,15143,13669,45509
1,13.03126329,77.54867862,Malleshwaram,48820,9346,9924,11161,11599,14238,14497,13223,45632
1,13.03099228,77.54867584,Malleshwaram,38100,9391,10033,11506,11938,14092,14803,13991,45660
1,12.94075239,77.60191604,Jayanagar,36500,9224,9725,11006,11251,13299,14052,13195,44631
1,12.94048139,77.60191322,Jayanagar,49730,9182,9830,11039,11363,13122,13557,12530,44621
1,12.94021039,77.60191041,Jayanagar,48820,9227,9787,11214,11420,13179,13189,12478,44611
1,12.93994215,77.60163131,Jayanagar,48820,9129,9845,11009,11388,13522,14037,12777,44582
1,12.94047863,77.60218952,Jayanagar,49730,9777,10456,12311,12816,14888,16922,15957,44482
1,12.94074963,77.60219233,Jayanagar,36500,9470,10249,11863,12506,14805,16204,15129,44507
1,12.94102064,77.60219514,Jayanagar,43400,9416,10082,11573,12061,13756,14274,13419,44563
1,12.93993939,77.6019076,Jayanagar,48820,9071,9768,11282,11655,13419,13567,12685,44578
1,12.9394029,77.60134939,Jayanagar,36500,8807,9488,10913,11136,12874,13381,12454,44562
1,12.93940014,77.60162568,Jayanagar,35000,8930,9457,10927,11151,12848,13429,12667,44602
1,12.93912914,77.60162287,Jayanagar,44300,8901,9442,10776,10997,13155,14269,13273,44575
1,12.9391319,77.60134658,Jayanagar,46800,8785,9222,10713,10865,12821,13629,12641,44510
1,12.93912638,77.60189917,Jayanagar,48820,9206,9747,11110,11385,13629,14668,13515,44608
1,13.00228616,77.60089779,MG Road,49730,19692,20151,20914,21518,24744,24337,21706,43139
1,13.00255716,77.60090061,MG Road,48900,18769,19521,20859,21686,24873,24982,21895,42957
1,13.00228339,77.60117415,MG Road,36500,12034,13292,13900,14909,18037,17728,15918,43749
1,13.00201239,77.60117133,MG Road,48900,8307,9151,11210,11497,14753,15821,14645,43875
1,13.00201793,77.6006186,MG Road,15400,22050,23007,23640,24725,27789,27229,23762,42776
1,13.00200962,77.60144769,MG Road,15400,8639,9277,11165,11319,14058,14648,13629,44339
1,13.00228062,77.60145051,MG Road,48900,9505,10297,11634,12388,14813,15260,13900,44299
1,13.00227785,77.60172688,MG Road,36500,9121,9873,11289,11763,15271,15906,13925,44551
1,13.00255162,77.60145334,MG Road,38100,10460,10885,12631,12831,15281,15799,14042,44234
1,13.00281985,77.60173253,MG Road,46800,9628,10285,11866,12304,14850,16001,15088,44561
1,13.00282262,77.60145617,MG Road,35000,9532,10128,11696,11929,14792,15748,14751,44143
1,13.00309362,77.60145899,MG Road,15400,10110,10757,12356,12718,15182,16438,15398,44138
1,13.00336739,77.60118545,MG Road,46800,16974,18256,17540,18729,21641,20467,18519,43434
1,13.00337016,77.60090909,MG Road,48900,20690,21413,21181,21967,25161,23799,21476,42697
1,13.00309639,77.60118263,MG Road,49730,11102,11893,12935,13299,16472,16577,15259,43524
1,13.00309085,77.60173535,MG Road,35000,9559,10199,11730,12202,14835,16325,15144,44601
1,13.00281708,77.60200889,MG Road,35000,9935,10614,12451,12988,15770,16541,15631,44723
1,13.00281154,77.60256162,MG Road,49730,9730,10336,11966,12408,14936,16432,15281,44539
1,13.00281431,77.60228526,MG Road,43400,10038,10573,12428,12733,15692,16820,16152,44682
1,12.94462904,77.59366641,Jayanagar,48900,9487,10050,11214,11503,13351,14638,13589,44768
1,12.91101687,77.48252158,Banashankari,49500,8551,9300,10718,11073,13326,13355,12256,45878
1,12.91155892,77.48252694,Banashankari,48900,8600,9256,10654,10910,13256,14211,13288,45966
1,12.91128002,77.48335312,Banashankari,46800,8940,9484,10947,11139,13684,14702,13853,45902
1,12.91155105,77.4833558,Banashankari,46800,8386,9117,10571,10922,13373,14092,12980,45951
1,12.91206682,77.48612404,Banashankari,36500,8490,9158,10687,11027,13261,13855,12877,45848
1,12.91206156,77.48667662,Banashankari,38100,8396,8926,10561,10683,14645,14160,12687,45676
1,12.91127214,77.48418199,Banashankari,30000,8615,9326,10867,11078,13077,13333,12724,45860
1,12.91209835,77.48280858,Banashankari,43400,8162,8772,10461,10606,13820,13997,12738,46013
1,12.91317721,77.48337187,Banashankari,15400,8327,8853,10280,10497,13525,13510,12211,45895
1,12.91399029,77.4833799,Banashankari,38100,8681,9263,10650,10869,13154,13764,12768,45886
1,12.91344035,77.48420342,Banashankari,15400,8272,9091,11058,11593,15696,16312,14195,45978
1,12.90885128,77.48222389,Banashankari,38100,8353,9117,10598,10832,14198,14144,12777,45843
1,12.90911443,77.48305542,Banashankari,35000,8250,9021,10537,10609,13506,13732,12530,46073
1,12.90830397,77.48277111,Banashankari,38100,8577,9350,10995,11437,13778,14195,13040,45725
1,12.90830922,77.48221854,Banashankari,48900,8313,9128,10657,10959,13894,14332,13008,45793
1,12.90992751,77.48306345,Banashankari,30000,8356,9236,10751,11054,13620,14106,13122,45918
1,12.90776192,77.48276575,Banashankari,15400,8328,9262,11013,11450,14005,14284,13292,45774
1,12.9126299,77.48391909,Banashankari,49500,8753,9021,10398,10465,13350,14190,13285,46067
1,12.91263778,77.48309022,Banashankari,15400,8552,9061,10583,10708,14651,15382,13514,46032
1,13.01196166,77.60901433,Hebbal,15400,9370,9877,11451,11804,14599,15659,14577,45879
1,13.01168788,77.60928786,Hebbal,36500,9770,10359,11868,12293,14388,15562,14606,45901
1,13.0116851,77.60956423,Hebbal,38100,9195,9756,11340,11754,13999,15373,14378,45880
1,13.01168232,77.60984061,Hebbal,15400,8988,9751,11150,11729,14321,15244,13915,45837
1,13.01195332,77.60984344,Hebbal,44300,9371,10022,11536,11958,14306,15715,14732,45869
1,12.94490554,77.59311661,Jayanagar,15400,9340,9917,11167,11477,13185,14071,13355,44883
1,12.94463454,77.59311381,Jayanagar,48820,9139,9676,10866,11180,12885,14027,13158,44730
1,12.94436354,77.593111,Jayanagar,48900,9167,9656,10845,11172,13032,14030,13222,44583
1,12.94435804,77.5936636,Jayanagar,35000,9234,9812,11160,11565,13274,13945,13054,44600
1,12.94489454,77.59422181,Jayanagar,44300,8751,9405,10807,11093,13130,13619,12433,44717
1,12.9449028,77.59339291,Jayanagar,35000,9487,10126,11287,11513,13490,14743,13861,44757
1,12.94462904,77.59366641,Jayanagar,44300,9487,10050,11214,11503,13351,14638,13589,44768
1,12.94436079,77.5933873,Jayanagar,44300,9445,9978,11154,11325,13530,14615,13716,44592
1,12.94517655,77.59311941,Jayanagar,15400,9185,9810,11029,11448,13234,14175,13310,44996
1,12.94490554,77.59311661,Jayanagar,49730,9340,9917,11167,11477,13185,14071,13355,44883
1,13.01169344,77.60873512,Hebbal,38100,9308,9956,11283,11793,14264,15559,14292,45856
1,13.01033845,77.60872094,Hebbal,48900,9758,10356,11742,12109,14251,15326,14306,45879
1,13.01034679,77.60789183,Hebbal,15400,9289,9786,11128,11321,12908,13455,12600,45852
1,13.01062335,77.60734193,Hebbal,36500,9409,9935,11316,11777,14073,15146,14152,45914
1,13.01141689,77.60928503,Hebbal,48900,9585,10208,11825,12315,14424,15994,15061,45898
1,13.0119561,77.60956707,Hebbal,48900,8927,9535,11053,11528,13758,15192,14136,45896
1,13.01304844,77.6087493,Hebbal,49730,9578,10140,11652,12153,14348,15791,14699,45914
1,13.01250366,77.60902,Hebbal,36500,9484,10028,11552,11930,14136,15308,14281,45871
1,13.01305122,77.60847292,Hebbal,49730,9409,9992,11379,11788,13894,15365,14266,45899
1,13.01141689,77.60928503,Hebbal,36500,9585,10208,11825,12315,14424,15994,15061,45898
1,13.01277744,77.60874646,Hebbal,35000,9240,9931,11378,12009,14273,15512,14255,45876
1,13.01169622,77.60845875,Hebbal,48820,9080,9695,10978,11435,13932,15280,14007,45825
1,13.01061501,77.60817104,Hebbal,38100,9822,10277,11750,12002,14534,15996,15362,45933
1,13.01062057,77.6076183,Hebbal,48820,9453,9936,11270,11763,13920,15574,14412,45916
1,13.01170456,77.60762963,Hebbal,49500,9206,9510,11030,11061,13254,14776,13953,45775
1,13.0114141,77.6095614,Hebbal,44300,9071,9664,11205,11713,14022,15264,14305,45862
1,13.0116851,77.60956423,Hebbal,48900,9195,9756,11340,11754,13999,15373,14378,45880
